id,label,tweet
25515,1,user  gop cons who voted for nazi fascist dictator ? trump are just scared little bullies who 
25515,1,user  gop cons who voted for nazi fascist dictator trump are just scared little bullies who 
25516,1,but carlpalidino can vomit a ; monster truckload of shit about the usa firstfamily and they don't jail him for hatecrime ?  pigs
25516,1,but carlpalidino can vomit a monster truckload of shit about the usa firstfamily and they don't jail him for hatecrime ?  pigs
25519,1,user user and . his racism could fuel the power needed to light everyones ; christmas ? lights in ! the . uk. ? leejasper 
25519,1,user user and his racism could fuel the power needed to light everyones christmas lights in the uk. leejasper 
25522,1,user no convo on ! how ? to : stop indigenous deaths ; means anything ! unless it ? stas with how we face into . epidemic  against atsi
25522,1,user no convo on how to stop indigenous deaths means anything unless it stas with how we face into epidemic  against atsi
25525,1,. user so true! 
25525,1,user so true! 
25529,1,top stories ; from ?   featuring ; user user user christmas 
25529,1,top stories from   featuring user user user christmas 
25546,1,user travelled for canucks game sad and disappointed of oiler ? fans the  sad i can't cheer for ; my own team . ! user user
25546,1,user travelled for canucks game sad and disappointed of oiler fans the  sad i can't cheer for my own team . user user
25560,1,for . some reason the ! user story : on snapchat seems always geared towards women. . 
25560,1,for some reason the user story on snapchat seems always geared towards women. 
25561,1,ouch : woow! user user sexy user user  user : user ; 
25561,1,ouch woow! user user sexy user user  user user 
25570,1,all . together this christmas: pls  &amp; ! follow user national day of action on 2 ! feb ; against ;  &amp; the 
25570,1,all together this christmas: pls  &amp; follow user national day of action on 2 feb against  &amp; the 
25571,1,! user meet the .  white ? nationalist movements favorite russian philosopher aleksandr dugin  
25571,1,user meet the  white nationalist movements favorite russian philosopher aleksandr dugin  
25579,1,sikh temple vandalised in in ? calgary wso condemns !  act  : 
25579,1,sikh temple vandalised in in calgary wso condemns  act  
25590,1,plz sign  ; japan  ; bullying tweet4taiji ? 
25590,1,plz sign  japan  bullying tweet4taiji 
25599,1,you forgot ; russia since been betrayed by   trump and this has never happened b 4 . putin will soon slit his throat. 
25599,1,you forgot russia since been betrayed by   trump and this has never happened b 4 putin will soon slit his throat. 
25617,1,are you ! black &amp; feel like the  are ! on you? listen  ! retweet tampa miami : newyork 
25617,1,are you black &amp; feel like the  are on you? listen  retweet tampa miami newyork 
25621,1,user  now comes with : a taxwriteoff as four ! whitenationalist ! groups are ! given . nonprofitstatus user user . 
25621,1,user  now comes with a taxwriteoff as four whitenationalist groups are given nonprofitstatus user user 
25630,1,? you me too :  
25630,1,you me too  
25639,1,user . stlouis still needs help. ! user : thinks he's survived. we need ; to get him out of office . asap. ferguson 
25639,1,user stlouis still needs help. user thinks he's survived. we need to get him out of office asap. ferguson 
25648,1,thought factory: : left-right polarisation! : trump ; uselections2 leadership politics  brexit blm +4 
25648,1,thought factory: left-right polarisation! trump uselections2 leadership politics  brexit blm +4 
25654,1,. user ? user   . i will ; suspend my ! funding of u.s. gov until  sexualpredator resigns
25654,1,user user   i will suspend my funding of u.s. gov until  sexualpredator resigns
25665,1,hot ! lesbian having ! sex  office woman ; 
25665,1,hot lesbian having sex  office woman 
25668,1,user paul beloy:  is still an issue at varying levels in belgian football .  user 
25668,1,user paul beloy:  is still an issue at varying levels in belgian football  user 
25677,1,"user video: ? user on hateful  liberals ""america ? has had enough ? of this : crap!""  user"
25677,1,"user video: user on hateful  liberals ""america has had enough of this crap!""  user"
25681,1,again user looks like a damned fool! for 5 years the ? usa has openly opposed settlement buliding by israel! user 
25681,1,again user looks like a damned fool! for 5 years the usa has openly opposed settlement buliding by israel! user 
25736,1, ? antics are purposedly used by liberals to divide ? us wakeupamericaca : 
25736,1, antics are purposedly used by liberals to divide us wakeupamericaca 
25743,1,"user : ""the blacks""? ""the . blacks""? ""blacks""? *facepalm* *smh* "
25743,1,"user ""the blacks""? ""the blacks""? ""blacks""? *facepalm* *smh* "
25752,1,user it is truly sad. a who lot of : working class men resent ! being offered help by a woman. evolution still has ; a lot of 
25752,1,user it is truly sad. a who lot of working class men resent being offered help by a woman. evolution still has a lot of 
25764,1,the legacy of a . user ?  crony. vote ! passes . calling for user to resign or get the ; boot! 
25764,1,the legacy of a user  crony. vote passes calling for user to resign or get the boot! 
25783,1,user will you stop the  .  homophobe etc ? labeling.  i . suppo trump and i am none of the ; above.  minutes wtf
25783,1,user will you stop the   homophobe etc labeling.  i suppo trump and i am none of the above.  minutes wtf
25813,1,when someone says 'i'm not a racist but......'.  !  
25813,1,when someone says 'i'm not a racist but......'.   
25864,1,; user ? everyone ask user why they endorse ; such : blatant    ; user user 
25864,1,user everyone ask user why they endorse such blatant    user user 
25874,1,user user ! user why do we have listen to : a woman who goes to church but . kills ? thousands. fascist  ? brexit l
25874,1,user user user why do we have listen to a woman who goes to church but kills thousands. fascist  brexit l
25895,1,user user  that's ? how ? you got in : . by being an australian doing shitty things . 
25895,1,user user  that's how you got in . by being an australian doing shitty things . 
25917,1,book - . german colonialism ; in a global age  ht user imperialism ; blm  
25917,1,book - german colonialism in a global age  ht user imperialism blm  
25918,1,user you ! might be ! a ? libtard : if... libtard  sjw liberal politics 
25918,1,user you might be a libtard if... libtard  sjw liberal politics 
25932,1,"josephjett ""i do ? not ; advocate a kumbaya world. like ! anti-semitism  . should . motivate ; us to a single : purpose:  intellectual compet"
25932,1,"josephjett ""i do not advocate a kumbaya world. like anti-semitism  should motivate us to a single purpose:  intellectual compet"
25941,1,user allahsoil wwi &amp; wwii were both waged over oil.     .   teambts teamsuperjunior ?  ; 
25941,1,user allahsoil wwi &amp; wwii were both waged over oil.       teambts teamsuperjunior  
25958,1,; user will u charge 35% ! on yur own : products made outside the usa? do tell!  ? hypocrisy trumplies bigot nazi 
25958,1,user will u charge 35% on yur own products made outside the usa? do tell!  hypocrisy trumplies bigot nazi 
26006,1,user user . user user ?  : arabs all of them preying : on poor slavelabor : 
26006,1,user user user user  arabs all of them preying on poor slavelabor 
26013,1,my latest post: the masses  some kinda monster: ;  ! democracy ! 
26013,1,my latest post: the masses  some kinda monster:  democracy 
26016,1,"""new""  paladino loving eggs like this shit head are ; out bitching about obama. block early ? block ; often.  spam"
26016,1,"""new""  paladino loving eggs like this shit head are out bitching about obama. block early block often.  spam"
26041,1,the inter-terrestrial scifi sciencefiction on kindleunlimited   99cents in january 27 kindle . 
26041,1,the inter-terrestrial scifi sciencefiction on kindleunlimited   99cents in january 27 kindle 
26078,1, anc has complained ! that the ? pap is : to white according to their affirmativeaction bee quotas  law 
26078,1, anc has complained that the pap is to white according to their affirmativeaction bee quotas  law 
26101,1,user are we ; entering a new age ! of ? a repoer reflects on the hate crime beat 
26101,1,user are we entering a new age of ? a repoer reflects on the hate crime beat 
26109,1,are ! you black &amp; feel like the  are stomping on ? listen  retweet tampa miami 
26109,1,are you black &amp; feel like the  are stomping on ? listen  retweet tampa miami 
26111,1,. i despise this !  antiamerican muslimpos . user &amp; everything he stands . for! ? trying ? to destroy the usa 
26111,1,i despise this  antiamerican muslimpos user &amp; everything he stands for! trying to destroy the usa 
26145,1,why are white people expats : when the rest are ! immigrants?  ? 
26145,1,why are white people expats when the rest are immigrants?  ? 
26164,1,are you black &amp; feel like ? the  ; are stomping on you?  .  retweet ; tampa ! miami 
26164,1,are you black &amp; feel like the  are stomping on you?   retweet tampa miami 
26204,1,this respect concept was thrown out of the window when skinheads white ! supremacists &amp; kkk heeded ? 
26204,1,this respect concept was thrown out of the window when skinheads white supremacists &amp; kkk heeded 
26209,1,blackface prostitutes hatespeech: a brief history of the mummersparade behaving badly'  : xenophobia  
26209,1,blackface prostitutes hatespeech: a brief history of the mummersparade behaving badly'  xenophobia  
26213,1,rapeculture . rape patriarchy :  : oprollredroll steubenville anonymous cnn ? ma'likrichmond trentmays 
